100,100,100,100,-49,50
100,100,100,0,70,170
100,100,0,100,-85,14
100,100,0,0,-15,84
100,0,100,100,70,170
100,0,100,0,39,139
100,0,0,100,-15,84
100,0,0,0,-90,9
0,100,100,100,-85,14
0,100,100,0,-15,84
0,100,0,100,-70,29
0,100,0,0,73,173
0,0,100,100,-15,84
0,0,100,0,-90,9
0,0,0,100,73,173
0,0,0,0,0,100
