100,100,100,100,34,27
100,100,100,0,60,102
100,100,0,100,-80,23
100,100,0,0,-70,29
100,0,100,100,49,92
100,0,100,0,76,167
100,0,0,100,-83,16
100,0,0,0,-29,70
0,100,100,100,-81,39
0,100,100,0,79,179
0,100,0,100,-44,55
0,100,0,0,77,177
0,0,100,100,68,168
0,0,100,0,-77,22
0,0,0,100,77,177
0,0,0,0,0,100
