100,100,100,100,-70,120
100,100,100,0,71,9
100,100,0,100,-67,47
100,100,0,0,-2,102
100,0,100,100,99,3
100,0,100,0,-1,101
100,0,0,100,0,100
100,0,0,0,0,100
0,100,100,100,-79,62
0,100,100,0,0,100
0,100,0,100,0,100
0,100,0,0,-3,103
0,0,100,100,0,100
0,0,100,0,-1,101
0,0,0,100,3,96
0,0,0,0,0,100
