100,100,100,100,-10,89
100,100,100,0,81,181
100,100,0,100,-84,15
100,100,0,0,21,121
100,0,100,100,78,178
100,0,100,0,47,147
100,0,0,100,0,99
100,0,0,0,0,99
0,100,100,100,-92,7
0,100,100,0,0,99
0,100,0,100,0,99
0,100,0,0,0,99
0,0,100,100,0,99
0,0,100,0,0,99
0,0,0,100,0,99
0,0,0,0,0,99
