100,100,100,100,93,22
100,100,100,0,54,29
100,100,0,100,-87,45
100,100,0,0,0,100
100,0,100,100,84,21
100,0,100,0,0,100
100,0,0,100,0,100
100,0,0,0,0,100
0,100,100,100,-76,71
0,100,100,0,0,100
0,100,0,100,0,100
0,100,0,0,0,100
0,0,100,100,0,100
0,0,100,0,0,100
0,0,0,100,0,100
0,0,0,0,0,100
