Qsparsity01.csv
Network ID, Q score
0, 0.0704832859524
1, 0.0564089649962
2, 0.109375
3, 0.0647893072135
4, 0.0773495705552
5, 0.0725812322551
6, 0.0751955886511
7, 0.0736367911685
8, 0.0712226066897
9, 0.0625322881337
10, 0.0615985576923
11, 0.0535871505057
12, 0.0832585114902
13, 0.053089443923
14, 0.0321768707483
15, 0.0684029965693
16, 0.102249944308
17, 0.0663689970637
18, 0.062428528087
19, 0.0643741155859
20, 0.0712502042055
21, 0.0709102268358
22, 0.0372702090154
23, 0.0621155324875
24, 0.0631986744148
25, 0.0562361316568
26, 0.0740857579655
27, 0.0646344658922
28, 0.0846876859012
29, 0.0737620475722
30, 0.0857346817371
31, 0.0451700680272
32, 0.0550342085799
33, 0.085975
34, 0.0780469050365
35, 0.0734562760262
36, 0.0785376599589
37, 0.0674603174603
38, 0.0780725758477
39, 0.0854289940828
40, 0.0453057393375
41, 0.0710952964464
42, 0.0690779298037
43, 0.0624234140824
44, 0.094775
45, 0.107699898577
46, 0.0610791877475
47, 0.0622885014819
48, 0.0869244497323
49, 0.0500361735396
50, 0.0902771231973
51, 0.0562944987523
52, 0.0725419076561
53, 0.0714252050146
54, 0.0533273635592
55, 0.0706218762015
56, 0.0592892826845
57, 0.0552414093084
58, 0.0617583537577
59, 0.074925
60, 0.0536823319453
61, 0.0968523620039
62, 0.0917032687034
63, 0.0801193755739
64, 0.0709339678763
65, 0.0929893955204
66, 0.0795550947309
67, 0.102219640918
68, 0.0641950113379
69, 0.0593393008402
70, 0.0776068376068
71, 0.0834503271862
72, 0.0912039954258
73, 0.0732897085068
74, 0.074225
75, 0.0806900654372
76, 0.0709067772646
77, 0.0518074219913
78, 0.0644444953183
79, 0.0823319452707
80, 0.0879
81, 0.0849
82, 0.0950158147128
83, 0.0542665259091
84, 0.0850651896873
85, 0.0280135459534
86, 0.0699894431841
87, 0.0619617727368
88, 0.0687176405325
89, 0.0454565681737
90, 0.092575
91, 0.0744556811422
92, 0.0598225664151
93, 0.0530311538375
94, 0.0933776602199
95, 0.0732364289354
96, 0.0276880076863
97, 0.0558127347367
98, 0.061239440489
99, 0.0562130177515
100, 0.0627773668639
101, 0.0681708958093
102, 0.0620181405896
103, 0.0760111087773
104, 0.0864090734333
105, 0.0783532849467
106, 0.0737182629154
107, 0.0543550902205
108, 0.0628197501487
109, 0.0625322881337
110, 0.0693598450372
111, 0.0576495194019
112, 0.0671128287303
113, 0.0616286257183
114, 0.071675
115, 0.0641950113379
116, 0.0579344482891
117, 0.0609818243588
118, 0.0903656368368
119, 0.0519080883179
120, 0.0727684041851
121, 0.0769977432114
122, 0.0484692190703
123, 0.0755179327244
124, 0.103858815376
125, 0.0787
126, 0.0480172940868
127, 0.0692762399077
128, 0.0656594873621
129, 0.0696371882086
130, 0.069775
131, 0.0478595585618
132, 0.0520077292865
133, 0.0823319452707
134, 0.0903260018686
135, 0.0774980817307
136, 0.0766317091396
137, 0.0527918316888
138, 0.0846876859012
139, 0.0736732267223
140, 0.122312008376
141, 0.0628197501487
142, 0.0745270672219
143, 0.0556838533321
144, 0.0770807804694
145, 0.0825223459124
146, 0.084972601702
147, 0.0810838110149
148, 0.092725
149, 0.061746031746
150, 0.0497052154195
151, 0.0578863898501
152, 0.0541340334639
153, 0.0747409546458
154, 0.0781382707661
155, 0.0460795656817
156, 0.0731690074465
157, 0.102846648301
158, 0.0698927530196
159, 0.0522222222222
160, 0.0705923120715
161, 0.0704119144123
162, 0.0591715976331
163, 0.098633520363
164, 0.0872
165, 0.0709339678763
166, 0.064449995287
167, 0.0468027210884
168, 0.0860367440542
169, 0.089081953417
170, 0.0791617073911
171, 0.0639475563718
172, 0.0721237358715
173, 0.074925
174, 0.0905009692888
175, 0.083690439751
176, 0.087001602413
177, 0.092725
178, 0.0570506442767
179, 0.0627275016598
180, 0.0835739765585
181, 0.0528113910379
182, 0.0749191255759
183, 0.0823319452707
184, 0.0819723846733
185, 0.081760856633
186, 0.076025
187, 0.0435200659326
188, 0.082675
189, 0.0708863771565
190, 0.0615985576923
191, 0.0646344658922
192, 0.0616286257183
193, 0.0581507112649
194, 0.0528113910379
195, 0.0690745842261
196, 0.0493593782819
197, 0.103305345945
198, 0.0835739765585
199, 0.072075
200, 0.0688702306302
201, 0.0459428771072
202, 0.107271531887
203, 0.072321341045
204, 0.0760909763314
205, 0.0614912662256
206, 0.0709461779721
207, 0.0616286257183
208, 0.0665614727153
209, 0.0663038548753
210, 0.0760270814628
211, 0.0732849620229
212, 0.0525566524306
213, 0.0461985760399
214, 0.0978090383296
215, 0.0747242906966
216, 0.0584088387574
217, 0.0718803239282
218, 0.0718803239282
219, 0.0678609940202
220, 0.0558027767889
221, 0.088790314675
222, 0.0501290494838
223, 0.0833555776651
224, 0.0651754907793
225, 0.0648807322485
226, 0.0645690765385
227, 0.0567120181406
228, 0.0797770088428
229, 0.0750913110342
230, 0.084525
231, 0.0528430430605
232, 0.0449425819392
