Qsparsity02.csv
Network ID, Q score
0, 0.0682548476454
1, 0.0611778703153
2, 0.120384910956
3, 0.103813002191
4, 0.132685185185
5, 0.126820987654
6, 0.125548811983
7, 0.10674277342
8, 0.117423822715
9, 0.0907931857639
10, 0.153371428571
11, 0.110614660065
12, 0.0945914607436
13, 0.113512901766
14, 0.104864308387
15, 0.108757363939
16, 0.103168204485
17, 0.145329634034
18, 0.124763705104
19, 0.115524691358
20, 0.11842220599
21, 0.113046018992
22, 0.0983476686283
23, 0.125311226799
24, 0.151124327575
25, 0.109612038705
26, 0.136430765595
27, 0.0955664081203
28, 0.0843141693074
29, 0.125895061728
30, 0.136351149232
31, 0.135210188643
32, 0.14291124858
33, 0.129308168161
34, 0.100244418021
35, 0.13271468144
36, 0.113874510794
37, 0.140955664081
38, 0.159623262491
39, 0.162704387101
40, 0.103302469136
41, 0.0934739864549
42, 0.0797526041667
43, 0.140253439305
44, 0.125743162901
45, 0.129758948137
46, 0.189875015781
47, 0.0880255018306
48, 0.129371455577
49, 0.116446085975
50, 0.103108483383
51, 0.0957593793177
52, 0.126759259259
53, 0.127615909354
54, 0.1172125393
55, 0.132816240544
56, 0.103777631617
57, 0.0957625158978
58, 0.0893913778529
59, 0.11973786157
60, 0.119339451757
61, 0.114961961116
62, 0.124763705104
63, 0.119303118293
64, 0.124937910884
65, 0.132206994329
66, 0.130315422231
67, 0.148712055923
68, 0.120275011317
69, 0.0946266693357
70, 0.142703574308
71, 0.19321799308
72, 0.130643142761
73, 0.12590392562
74, 0.138397469008
75, 0.126486486486
76, 0.132730150199
77, 0.113061261866
78, 0.116754677818
79, 0.144408726319
80, 0.0987796885241
81, 0.124436351023
82, 0.0977940102264
83, 0.120895061728
84, 0.140413844761
85, 0.115814226925
86, 0.141648781719
87, 0.112387759924
88, 0.121574074074
89, 0.107580911957
90, 0.112399345117
91, 0.124367296749
92, 0.137664533269
93, 0.13161802686
94, 0.177300275482
95, 0.147755102041
96, 0.131350425331
97, 0.134691358025
98, 0.146351470774
99, 0.0886728395062
100, 0.105207469473
101, 0.0972207460942
102, 0.13395034916
103, 0.122220598977
104, 0.113687381853
105, 0.126587809369
106, 0.107932098765
107, 0.113495770736
108, 0.120303871812
109, 0.114022563758
110, 0.116999116273
111, 0.103751697601
112, 0.0834742180896
113, 0.141977081937
114, 0.110619724824
115, 0.109528501896
116, 0.155572055785
117, 0.139355150344
118, 0.0782226155768
119, 0.123623479843
120, 0.114116652578
121, 0.141785566089
122, 0.103019390582
123, 0.115273527982
124, 0.12409607438
125, 0.122191358025
126, 0.0977185481102
127, 0.150334693878
128, 0.126265432099
129, 0.0861940695079
130, 0.084423082925
131, 0.141849505321
132, 0.103316289262
133, 0.14079249903
134, 0.0842975650353
135, 0.129935100054
136, 0.126996924363
137, 0.0948936451315
138, 0.0982803283293
139, 0.080721574344
140, 0.138858024691
141, 0.142848225711
142, 0.110379253308
143, 0.135201446281
144, 0.150057738523
145, 0.12303871439
146, 0.0806477864583
147, 0.124996347699
148, 0.145447330668
149, 0.100079493435
150, 0.0957163875057
151, 0.130887335551
152, 0.132444064589
153, 0.134799899003
154, 0.106569254921
155, 0.128084875175
156, 0.0838551512287
157, 0.117859595688
158, 0.0946913580247
159, 0.11151337349
160, 0.074546190311
161, 0.125105663567
162, 0.0891655815972
163, 0.130641540643
164, 0.0916502301118
165, 0.0721729523127
166, 0.10779150308
167, 0.108960828925
168, 0.119535680529
169, 0.127128366139
170, 0.141408042507
171, 0.0921035640496
172, 0.126993539527
173, 0.0949888404719
174, 0.1248
175, 0.155733914652
176, 0.0857112846189
177, 0.131234150465
178, 0.132559020326
179, 0.110202580353
180, 0.108898137138
181, 0.119520589301
182, 0.131861817198
