Qsparsity07.csv
Network ID, Q score
0, 0.41391184573
1, 0.420198961938
2, 0.448355555556
3, 0.556640625
4, 0.495064062172
5, 0.367728531856
6, 0.379188712522
7, 0.542181069959
8, 0.393824826717
9, 0.415822222222
10, 0.441969258187
11, 0.429205246914
12, 0.473140495868
13, 0.394961317199
14, 0.393310546875
15, 0.429981634527
16, 0.350073046019
17, 0.485555555556
18, 0.447174963243
19, 0.637451171875
20, 0.345956783248
21, 0.447174963243
22, 0.562181122449
23, 0.388573829028
24, 0.479172651537
25, 0.405714285714
26, 0.486944444444
27, 0.447448096886
28, 0.494941479865
29, 0.417972624479
30, 0.405212742259
31, 0.425173010381
32, 0.478550603915
33, 0.459555555556
34, 0.401806343205
35, 0.485816306288
36, 0.354100206418
37, 0.409870213107
38, 0.494338933528
39, 0.346179550011
40, 0.49334251607
41, 0.387503149408
42, 0.380569758948
43, 0.547086368366
44, 0.360146604938
45, 0.461505190311
46, 0.361327689909
47, 0.469135802469
48, 0.394909972299
49, 0.395977508651
50, 0.550537109375
51, 0.315779320988
52, 0.313885041551
53, 0.476012640046
54, 0.360532407407
55, 0.443562785162
56, 0.380193905817
57, 0.437932525952
58, 0.469939446367
59, 0.368355555556
60, 0.415110600402
61, 0.374081632653
62, 0.43751679656
63, 0.54156502158
64, 0.357733175915
65, 0.349605522682
66, 0.398975272889
67, 0.557373046875
68, 0.366354875283
69, 0.540361964953
70, 0.498513674197
71, 0.334209044849
72, 0.404958677686
73, 0.433208848032
74, 0.568500779684
75, 0.426158753988
76, 0.364234056542
77, 0.322336398053
78, 0.437728268809
79, 0.513376932224
80, 0.426534058923
81, 0.47491349481
82, 0.421155555556
83, 0.356512975561
84, 0.542403746098
85, 0.515851031086
86, 0.499888616618
87, 0.480709876543
88, 0.347195967234
89, 0.401600346021
90, 0.486863905325
91, 0.494452662722
92, 0.423923824638
93, 0.427959183673
94, 0.404052734375
95, 0.545918367347
96, 0.401813271605
97, 0.442330558859
98, 0.314269124692
99, 0.462580348944
100, 0.387142857143
101, 0.5146484375
102, 0.595678324794
103, 0.474058769513
104, 0.311632653061
105, 0.432742214533
106, 0.3935546875
107, 0.466541252352
108, 0.461795500111
109, 0.43436252888
110, 0.445914723798
111, 0.449610319807
112, 0.472967128028
113, 0.516754850088
114, 0.459991349481
115, 0.396797839506
116, 0.68449704142
117, 0.382222222222
